id,time,creative_id,spend,program,duration,network_code,is_dual_feed,rotation,rotation_days,rotation_start,rotation_end,feed
424552,2017-10-28 22:41:32-07:00,a45caf06263a742e1b7bff7b3bb10ddf,6.885,,,REVOLT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,23:00:00,2.0
424552,2017-10-28 19:41:32-07:00,a45caf06263a742e1b7bff7b3bb10ddf,31.365,,,REVOLT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,23:00:00,1.0
424555,2017-10-29 19:28:29-07:00,6570d4e06efb97840eec4d9d46cde0bb,6.885,,,REVOLT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,23:00:00,2.0
424555,2017-10-29 16:28:29-07:00,6570d4e06efb97840eec4d9d46cde0bb,31.365,,,REVOLT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,23:00:00,1.0
424556,2017-10-29 16:51:18-07:00,efc5636dd257db2a6cf7cff2569f7d59,31.365,,,REVOLT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,23:00:00,1.0
424556,2017-10-29 19:51:18-07:00,efc5636dd257db2a6cf7cff2569f7d59,6.885,,,REVOLT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,23:00:00,2.0
424557,2017-10-29 20:10:09-07:00,a45caf06263a742e1b7bff7b3bb10ddf,6.885,,,REVOLT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,23:00:00,2.0
424557,2017-10-29 17:10:09-07:00,a45caf06263a742e1b7bff7b3bb10ddf,31.365,,,REVOLT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,23:00:00,1.0
424558,2017-10-29 17:40:12-07:00,f3483f810d44cef79d90a66ab2da1bf0,31.365,,,REVOLT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,23:00:00,1.0
424558,2017-10-29 20:40:12-07:00,f3483f810d44cef79d90a66ab2da1bf0,6.885,,,REVOLT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,23:00:00,2.0
424559,2017-10-29 18:52:16-07:00,6570d4e06efb97840eec4d9d46cde0bb,31.365,,,REVOLT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,23:00:00,1.0
424559,2017-10-29 21:52:16-07:00,6570d4e06efb97840eec4d9d46cde0bb,6.885,,,REVOLT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,23:00:00,2.0
424560,2017-10-29 19:28:36-07:00,efc5636dd257db2a6cf7cff2569f7d59,31.365,,,REVOLT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,23:00:00,1.0
424560,2017-10-29 22:28:36-07:00,efc5636dd257db2a6cf7cff2569f7d59,6.885,,,REVOLT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,23:00:00,2.0
425051,2017-11-01 12:21:48-07:00,f3483f810d44cef79d90a66ab2da1bf0,111.52,OVERHAULIN',14.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,1.0
425051,2017-11-01 15:21:48-07:00,f3483f810d44cef79d90a66ab2da1bf0,24.48,OVERHAULIN',14.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,2.0
425052,2017-11-01 12:50:32-07:00,6570d4e06efb97840eec4d9d46cde0bb,111.52,OVERHAULIN',13.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,1.0
425052,2017-11-01 15:50:32-07:00,6570d4e06efb97840eec4d9d46cde0bb,24.48,OVERHAULIN',13.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,2.0
425075,2017-11-01 13:09:44-07:00,f3483f810d44cef79d90a66ab2da1bf0,69.7,NBA TV MARQUEE MATCHUP,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
425075,2017-11-01 16:09:44-07:00,f3483f810d44cef79d90a66ab2da1bf0,15.299999999999999,NBA TV MARQUEE MATCHUP,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
425076,2017-11-01 16:15:30-07:00,6570d4e06efb97840eec4d9d46cde0bb,15.299999999999999,NBA TV MARQUEE MATCHUP,13.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
425076,2017-11-01 13:15:30-07:00,6570d4e06efb97840eec4d9d46cde0bb,69.7,NBA TV MARQUEE MATCHUP,13.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
425077,2017-11-01 14:17:30-07:00,efc5636dd257db2a6cf7cff2569f7d59,69.7,GAME OF THE DAY,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
425077,2017-11-01 17:17:30-07:00,efc5636dd257db2a6cf7cff2569f7d59,15.299999999999999,GAME OF THE DAY,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
425078,2017-11-01 17:30:30-07:00,a45caf06263a742e1b7bff7b3bb10ddf,15.299999999999999,GAME OF THE DAY,13.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
425078,2017-11-01 14:30:30-07:00,a45caf06263a742e1b7bff7b3bb10ddf,69.7,GAME OF THE DAY,13.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
425108,2017-11-01 18:10:16-07:00,f3483f810d44cef79d90a66ab2da1bf0,91.8,BIZARRE FOODS WITH ANDREW ZIMMERN,14.0,TRAV,True,Everyday Prime Access,"{1,2,3,4,5,6,7}",18:00:00,20:00:00,2.0
425108,2017-11-01 15:10:16-07:00,f3483f810d44cef79d90a66ab2da1bf0,418.2,BIZARRE FOODS WITH ANDREW ZIMMERN,14.0,TRAV,True,Everyday Prime Access,"{1,2,3,4,5,6,7}",18:00:00,20:00:00,1.0
425109,2017-11-01 15:40:30-07:00,6570d4e06efb97840eec4d9d46cde0bb,418.2,BIZARRE FOODS WITH ANDREW ZIMMERN,14.0,TRAV,True,Everyday Prime Access,"{1,2,3,4,5,6,7}",18:00:00,20:00:00,1.0
425109,2017-11-01 18:40:30-07:00,6570d4e06efb97840eec4d9d46cde0bb,91.8,BIZARRE FOODS WITH ANDREW ZIMMERN,14.0,TRAV,True,Everyday Prime Access,"{1,2,3,4,5,6,7}",18:00:00,20:00:00,2.0
425110,2017-11-01 18:15:27-07:00,f3483f810d44cef79d90a66ab2da1bf0,15.299999999999999,GAME OF THE DAY,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
425110,2017-11-01 15:15:27-07:00,f3483f810d44cef79d90a66ab2da1bf0,69.7,GAME OF THE DAY,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
425162,2017-11-01 16:23:01-07:00,efc5636dd257db2a6cf7cff2569f7d59,418.2,EXPEDITION UNKNOWN,14.0,TRAV,True,Everyday Prime Access,"{1,2,3,4,5,6,7}",18:00:00,20:00:00,1.0
425162,2017-11-01 19:23:01-07:00,efc5636dd257db2a6cf7cff2569f7d59,91.8,EXPEDITION UNKNOWN,14.0,TRAV,True,Everyday Prime Access,"{1,2,3,4,5,6,7}",18:00:00,20:00:00,2.0
425163,2017-11-01 19:52:11-07:00,a45caf06263a742e1b7bff7b3bb10ddf,91.8,EXPEDITION UNKNOWN,13.0,TRAV,True,Everyday Prime Access,"{1,2,3,4,5,6,7}",18:00:00,20:00:00,2.0
425163,2017-11-01 16:52:11-07:00,a45caf06263a742e1b7bff7b3bb10ddf,418.2,EXPEDITION UNKNOWN,13.0,TRAV,True,Everyday Prime Access,"{1,2,3,4,5,6,7}",18:00:00,20:00:00,1.0
425164,2017-11-01 19:41:51-07:00,6570d4e06efb97840eec4d9d46cde0bb,30.599999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
425164,2017-11-01 16:41:51-07:00,6570d4e06efb97840eec4d9d46cde0bb,139.4,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
425165,2017-11-01 16:54:42-07:00,efc5636dd257db2a6cf7cff2569f7d59,139.4,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
425165,2017-11-01 19:54:42-07:00,efc5636dd257db2a6cf7cff2569f7d59,30.599999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
425166,2017-11-01 16:15:37-07:00,f3483f810d44cef79d90a66ab2da1bf0,250.92,WEEDIQUETTE,14.0,VICE,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
425166,2017-11-01 19:15:37-07:00,f3483f810d44cef79d90a66ab2da1bf0,55.08,WEEDIQUETTE,14.0,VICE,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
425167,2017-11-01 16:30:12-07:00,efc5636dd257db2a6cf7cff2569f7d59,250.92,INSIDE WEST COAST CUSTOMS,14.0,VEL,True,Weekday Early Fringe,"{1,2,3,4,5}",16:00:00,20:00:00,1.0
425167,2017-11-01 19:30:12-07:00,efc5636dd257db2a6cf7cff2569f7d59,55.08,INSIDE WEST COAST CUSTOMS,14.0,VEL,True,Weekday Early Fringe,"{1,2,3,4,5}",16:00:00,20:00:00,2.0
425168,2017-11-01 19:53:05-07:00,a45caf06263a742e1b7bff7b3bb10ddf,55.08,INSIDE WEST COAST CUSTOMS,13.0,VEL,True,Weekday Early Fringe,"{1,2,3,4,5}",16:00:00,20:00:00,2.0
425168,2017-11-01 16:53:05-07:00,a45caf06263a742e1b7bff7b3bb10ddf,250.92,INSIDE WEST COAST CUSTOMS,13.0,VEL,True,Weekday Early Fringe,"{1,2,3,4,5}",16:00:00,20:00:00,1.0
425267,2017-11-01 20:52:19-07:00,a45caf06263a742e1b7bff7b3bb10ddf,229.5,AMERICAN PICKERS,13.0,HIST,True,Everyday Prime (mirrored),"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
425267,2017-11-01 17:52:19-07:00,a45caf06263a742e1b7bff7b3bb10ddf,1045.5,AMERICAN PICKERS,13.0,HIST,True,Everyday Prime (mirrored),"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
425268,2017-11-01 20:23:35-07:00,a45caf06263a742e1b7bff7b3bb10ddf,30.599999999999998,NBA GAMETIME,13.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
425268,2017-11-01 17:23:35-07:00,a45caf06263a742e1b7bff7b3bb10ddf,139.4,NBA GAMETIME,13.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
425269,2017-11-01 17:31:36-07:00,f3483f810d44cef79d90a66ab2da1bf0,139.4,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
425269,2017-11-01 20:31:36-07:00,f3483f810d44cef79d90a66ab2da1bf0,30.599999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
425270,2017-11-01 20:57:45-07:00,6570d4e06efb97840eec4d9d46cde0bb,30.599999999999998,NBA GAMETIME,13.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
425270,2017-11-01 17:57:45-07:00,6570d4e06efb97840eec4d9d46cde0bb,139.4,NBA GAMETIME,13.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
425816,2017-11-01 22:48:32-07:00,efc5636dd257db2a6cf7cff2569f7d59,30.599999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
425816,2017-11-01 19:48:32-07:00,efc5636dd257db2a6cf7cff2569f7d59,139.4,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
425850,2017-11-01 23:11:48-07:00,a45caf06263a742e1b7bff7b3bb10ddf,30.599999999999998,NBA GAMETIME,13.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
425850,2017-11-01 20:11:48-07:00,a45caf06263a742e1b7bff7b3bb10ddf,139.4,NBA GAMETIME,13.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
425851,2017-11-01 23:25:04-07:00,f3483f810d44cef79d90a66ab2da1bf0,30.599999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
425851,2017-11-01 20:25:04-07:00,f3483f810d44cef79d90a66ab2da1bf0,139.4,NBA GAMETIME,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
426001,2017-11-02 08:37:16-07:00,a45caf06263a742e1b7bff7b3bb10ddf,15.299999999999999,RAISING HOPE,13.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,2.0
426001,2017-11-02 05:37:16-07:00,a45caf06263a742e1b7bff7b3bb10ddf,69.7,RAISING HOPE,13.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,1.0
426027,2017-11-02 09:56:15-07:00,efc5636dd257db2a6cf7cff2569f7d59,15.299999999999999,RAISING HOPE,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,2.0
426027,2017-11-02 06:56:15-07:00,efc5636dd257db2a6cf7cff2569f7d59,69.7,RAISING HOPE,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,1.0
426028,2017-11-02 09:38:50-07:00,f3483f810d44cef79d90a66ab2da1bf0,24.48,SPEED IS THE NEW BLACK,17.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,2.0
426028,2017-11-02 06:38:50-07:00,f3483f810d44cef79d90a66ab2da1bf0,111.52,SPEED IS THE NEW BLACK,17.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,1.0
426062,2017-11-02 07:33:48-07:00,6570d4e06efb97840eec4d9d46cde0bb,25.788999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
426062,2017-11-02 10:33:48-07:00,6570d4e06efb97840eec4d9d46cde0bb,5.661,NBA GAMETIME,14.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
426063,2017-11-02 07:10:55-07:00,6570d4e06efb97840eec4d9d46cde0bb,111.52,SPEED IS THE NEW BLACK,13.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,1.0
426063,2017-11-02 10:10:55-07:00,6570d4e06efb97840eec4d9d46cde0bb,24.48,SPEED IS THE NEW BLACK,13.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,2.0
426064,2017-11-02 10:31:24-07:00,efc5636dd257db2a6cf7cff2569f7d59,24.48,SPEED IS THE NEW BLACK,14.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,2.0
426064,2017-11-02 07:31:24-07:00,efc5636dd257db2a6cf7cff2569f7d59,111.52,SPEED IS THE NEW BLACK,14.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,1.0
426065,2017-11-02 10:53:44-07:00,a45caf06263a742e1b7bff7b3bb10ddf,24.48,SPEED IS THE NEW BLACK,13.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,2.0
426065,2017-11-02 07:53:44-07:00,a45caf06263a742e1b7bff7b3bb10ddf,111.52,SPEED IS THE NEW BLACK,13.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,1.0
426085,2017-11-02 11:21:27-07:00,efc5636dd257db2a6cf7cff2569f7d59,5.661,NBA GAMETIME,14.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
426085,2017-11-02 08:21:27-07:00,efc5636dd257db2a6cf7cff2569f7d59,25.788999999999998,NBA GAMETIME,14.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
426086,2017-11-02 08:29:14-07:00,f3483f810d44cef79d90a66ab2da1bf0,69.7,PARKS AND RECREATION,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,1.0
426086,2017-11-02 11:29:14-07:00,f3483f810d44cef79d90a66ab2da1bf0,15.299999999999999,PARKS AND RECREATION,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,2.0
426103,2017-11-02 09:29:19-07:00,6570d4e06efb97840eec4d9d46cde0bb,69.7,PARKS AND RECREATION,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,1.0
426103,2017-11-02 12:29:19-07:00,6570d4e06efb97840eec4d9d46cde0bb,15.299999999999999,PARKS AND RECREATION,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,2.0
426132,2017-11-02 14:09:54-07:00,a45caf06263a742e1b7bff7b3bb10ddf,5.661,NBA TV MARQUEE MATCHUP,13.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
426132,2017-11-02 11:09:54-07:00,a45caf06263a742e1b7bff7b3bb10ddf,25.788999999999998,NBA TV MARQUEE MATCHUP,13.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
426133,2017-11-02 11:47:16-07:00,f3483f810d44cef79d90a66ab2da1bf0,25.788999999999998,NBA TV MARQUEE MATCHUP,14.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
426133,2017-11-02 14:47:16-07:00,f3483f810d44cef79d90a66ab2da1bf0,5.661,NBA TV MARQUEE MATCHUP,14.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
426134,2017-11-02 10:57:03-07:00,a45caf06263a742e1b7bff7b3bb10ddf,69.7,MOM,13.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,1.0
426134,2017-11-02 13:57:03-07:00,a45caf06263a742e1b7bff7b3bb10ddf,15.299999999999999,MOM,13.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,2.0
426153,2017-11-02 15:12:32-07:00,f3483f810d44cef79d90a66ab2da1bf0,24.48,SPEED IS THE NEW BLACK,14.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,2.0
426153,2017-11-02 12:12:32-07:00,f3483f810d44cef79d90a66ab2da1bf0,111.52,SPEED IS THE NEW BLACK,14.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,1.0
426154,2017-11-02 15:37:05-07:00,6570d4e06efb97840eec4d9d46cde0bb,24.48,SPEED IS THE NEW BLACK,13.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,2.0
426154,2017-11-02 12:37:05-07:00,6570d4e06efb97840eec4d9d46cde0bb,111.52,SPEED IS THE NEW BLACK,13.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,1.0
426173,2017-11-02 16:26:30-07:00,6570d4e06efb97840eec4d9d46cde0bb,15.299999999999999,NBA ACTION,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
426173,2017-11-02 13:26:30-07:00,6570d4e06efb97840eec4d9d46cde0bb,69.7,NBA ACTION,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
426174,2017-11-02 13:41:10-07:00,efc5636dd257db2a6cf7cff2569f7d59,69.7,GAME OF THE DAY,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
426174,2017-11-02 16:41:10-07:00,efc5636dd257db2a6cf7cff2569f7d59,15.299999999999999,GAME OF THE DAY,14.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
426196,2017-11-02 14:24:14-07:00,a45caf06263a742e1b7bff7b3bb10ddf,69.7,GAME OF THE DAY,13.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,1.0
426196,2017-11-02 17:24:14-07:00,a45caf06263a742e1b7bff7b3bb10ddf,15.299999999999999,GAME OF THE DAY,13.0,NBAT,True,Everyday Early Fringe,"{1,2,3,4,5,6,7}",16:00:00,19:00:00,2.0
426197,2017-11-02 18:35:01-07:00,f3483f810d44cef79d90a66ab2da1bf0,91.8,MYSTERIES AT THE MUSEUM,14.0,TRAV,True,Everyday Prime Access,"{1,2,3,4,5,6,7}",18:00:00,20:00:00,2.0
426197,2017-11-02 15:35:01-07:00,f3483f810d44cef79d90a66ab2da1bf0,418.2,MYSTERIES AT THE MUSEUM,14.0,TRAV,True,Everyday Prime Access,"{1,2,3,4,5,6,7}",18:00:00,20:00:00,1.0
426198,2017-11-02 18:55:22-07:00,6570d4e06efb97840eec4d9d46cde0bb,91.8,MYSTERIES AT THE MUSEUM,14.0,TRAV,True,Everyday Prime Access,"{1,2,3,4,5,6,7}",18:00:00,20:00:00,2.0
426198,2017-11-02 15:55:22-07:00,6570d4e06efb97840eec4d9d46cde0bb,418.2,MYSTERIES AT THE MUSEUM,14.0,TRAV,True,Everyday Prime Access,"{1,2,3,4,5,6,7}",18:00:00,20:00:00,1.0
426261,2017-11-02 20:23:38-07:00,efc5636dd257db2a6cf7cff2569f7d59,229.5,FORGED IN FIRE: CUTTING DEEPER,14.0,HIST,True,Everyday Prime (mirrored),"{1,2,3,4,5,6,7}",20:00:00,00:00:00,2.0
426261,2017-11-02 17:23:38-07:00,efc5636dd257db2a6cf7cff2569f7d59,1045.5,FORGED IN FIRE: CUTTING DEEPER,14.0,HIST,True,Everyday Prime (mirrored),"{1,2,3,4,5,6,7}",20:00:00,00:00:00,1.0
426262,2017-11-02 20:34:01-07:00,f3483f810d44cef79d90a66ab2da1bf0,30.599999999999998,NBA ACTION,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
426262,2017-11-02 17:34:01-07:00,f3483f810d44cef79d90a66ab2da1bf0,139.4,NBA ACTION,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
426310,2017-11-02 21:18:14-07:00,6570d4e06efb97840eec4d9d46cde0bb,30.599999999999998,HARDWOOD CLASSICS,13.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
426310,2017-11-02 18:18:14-07:00,6570d4e06efb97840eec4d9d46cde0bb,139.4,HARDWOOD CLASSICS,13.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
426352,2017-11-02 22:18:27-07:00,efc5636dd257db2a6cf7cff2569f7d59,30.599999999999998,HARDWOOD CLASSICS,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
426352,2017-11-02 19:18:27-07:00,efc5636dd257db2a6cf7cff2569f7d59,139.4,HARDWOOD CLASSICS,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
426353,2017-11-02 22:44:44-07:00,a45caf06263a742e1b7bff7b3bb10ddf,30.599999999999998,HARDWOOD CLASSICS,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
426353,2017-11-02 19:44:44-07:00,a45caf06263a742e1b7bff7b3bb10ddf,139.4,HARDWOOD CLASSICS,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
426354,2017-11-02 22:46:25-07:00,6570d4e06efb97840eec4d9d46cde0bb,55.08,BONG APPETIT,13.0,VICE,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
426354,2017-11-02 19:46:25-07:00,6570d4e06efb97840eec4d9d46cde0bb,250.92,BONG APPETIT,13.0,VICE,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
426433,2017-11-02 23:20:29-07:00,f3483f810d44cef79d90a66ab2da1bf0,30.599999999999998,HARDWOOD CLASSICS,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,2.0
426433,2017-11-02 20:20:29-07:00,f3483f810d44cef79d90a66ab2da1bf0,139.4,HARDWOOD CLASSICS,14.0,NBAT,True,Everyday Prime,"{1,2,3,4,5,6,7}",19:00:00,00:00:00,1.0
426564,2017-11-03 05:15:18-07:00,efc5636dd257db2a6cf7cff2569f7d59,69.7,RAISING HOPE,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,1.0
426564,2017-11-03 08:15:18-07:00,efc5636dd257db2a6cf7cff2569f7d59,15.299999999999999,RAISING HOPE,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,2.0
426588,2017-11-03 09:46:02-07:00,f3483f810d44cef79d90a66ab2da1bf0,15.299999999999999,RAISING HOPE,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,2.0
426588,2017-11-03 06:46:02-07:00,f3483f810d44cef79d90a66ab2da1bf0,69.7,RAISING HOPE,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,1.0
426589,2017-11-03 09:28:50-07:00,efc5636dd257db2a6cf7cff2569f7d59,24.48,AMERICAN HOT ROD,14.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,2.0
426589,2017-11-03 06:28:50-07:00,efc5636dd257db2a6cf7cff2569f7d59,111.52,AMERICAN HOT ROD,14.0,VEL,True,Weekday Day,"{1,2,3,4,5}",09:00:00,16:00:00,1.0
426618,2017-11-03 10:13:25-07:00,6570d4e06efb97840eec4d9d46cde0bb,5.661,INSIDE THE NBA,13.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,2.0
426618,2017-11-03 07:13:25-07:00,6570d4e06efb97840eec4d9d46cde0bb,25.788999999999998,INSIDE THE NBA,13.0,NBAT,True,Everyday Day,"{1,2,3,4,5,6,7}",10:00:00,16:00:00,1.0
426620,2017-11-03 10:20:23-07:00,6570d4e06efb97840eec4d9d46cde0bb,15.299999999999999,PARKS AND RECREATION,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,2.0
426620,2017-11-03 07:20:23-07:00,6570d4e06efb97840eec4d9d46cde0bb,69.7,PARKS AND RECREATION,14.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,1.0
426645,2017-11-03 10:58:04-07:00,a45caf06263a742e1b7bff7b3bb10ddf,15.299999999999999,PARKS AND RECREATION,13.0,FXX,True,Weekday Day,"{1,2,3,4,5}",07:00:00,15:00:00,2.0
